position;velocity;angle;angular_velocity;action_0;action_1
-1.008;-0.6799999999999999;-0.05880000000000002;0.3500000000000001;0.236;0.0
-1.008;-0.6799999999999999;-0.04200000000000004;0.06999999999999984;1.9040661201045748;0.0
-1.008;-0.6799999999999999;-0.04200000000000004;0.20999999999999996;7.621852704986891;0.0
-1.008;-0.6799999999999999;-0.04200000000000004;0.3500000000000001;6.273783508524685;0.0
-1.008;-0.6799999999999999;-0.0252;0.06999999999999984;5.935918621375627;1.230225563125858
-1.008;-0.6799999999999999;-0.0252;0.20999999999999996;5.710784027546007;7.796273358729005
-1.008;-0.6799999999999999;-0.0252;0.3500000000000001;6.698538950857421;1.4714504186181145
-1.008;-0.6799999999999999;-0.008400000000000019;0.06999999999999984;3.112568458054433;0.0
-1.008;-0.6799999999999999;-0.008400000000000019;0.20999999999999996;5.96186938475418;5.1041170894791446
-1.008;-0.6799999999999999;-0.008400000000000019;0.3500000000000001;6.21726729904845;2.8107394607339495
-1.008;-0.6799999999999999;-0.008400000000000019;0.4900000000000002;1.1166546182633528;0.0
-1.008;-0.6799999999999999;0.008399999999999963;0.06999999999999984;2.063362495874819;0.0
-1.008;-0.6799999999999999;0.008399999999999963;0.20999999999999996;5.572780174323457;2.3731216360674523
-1.008;-0.6799999999999999;0.008399999999999963;0.3500000000000001;5.807073084399505;0.0
-1.008;-0.6799999999999999;0.0252;0.20999999999999996;3.2067367398338016;0.2
-1.008;-0.6799999999999999;0.0252;0.3500000000000001;2.647627002154629;0.0
-1.008;-0.6799999999999999;0.04199999999999998;0.20999999999999996;0.8020592462216641;0.0
-1.008;-0.6799999999999999;0.04199999999999998;0.3500000000000001;4.301459991285261;0.35200211215990235
-1.008;-0.6799999999999999;0.05879999999999996;0.3500000000000001;4.377003697351291;0.7717506742517852
-1.008;-0.6799999999999999;0.07559999999999995;0.3500000000000001;0.5129226596544136;0.0
-1.008;-0.6799999999999999;0.09239999999999998;0.3500000000000001;0.6668666872890098;0.0
-1.008;-0.6000000000000001;-0.10920000000000002;-0.06999999999999984;0.236;0.0
-1.008;-0.6000000000000001;-0.09239999999999998;-0.20999999999999996;0.3718371584;0.0
-1.008;-0.6000000000000001;-0.0756;-0.20999999999999996;0.24248;0.0
-1.008;-0.6000000000000001;-0.0756;-0.06999999999999984;1.6419070147859214;0.0
-1.008;-0.6000000000000001;-0.05880000000000002;-0.20999999999999996;0.40883040000000004;0.0
-1.008;-0.6000000000000001;-0.05880000000000002;-0.06999999999999984;5.206315053717183;0.7235542166720158
-1.008;-0.6000000000000001;-0.05880000000000002;0.06999999999999984;2.8993069498452577;0.0
-1.008;-0.6000000000000001;-0.04200000000000004;-0.20999999999999996;1.7553915910913664;0.5386956083038198
-1.008;-0.6000000000000001;-0.04200000000000004;-0.06999999999999984;3.8223649771236294;6.52827742516605
-1.008;-0.6000000000000001;-0.04200000000000004;0.06999999999999984;8.027799041611544;2.741961295004527
-1.008;-0.6000000000000001;-0.04200000000000004;0.20999999999999996;0.2;0.0
-1.008;-0.6000000000000001;-0.0252;-0.20999999999999996;5.900592203105297;0.9437488158879564
-1.008;-0.6000000000000001;-0.0252;-0.06999999999999984;7.59756929153438;7.199361829641427
-1.008;-0.6000000000000001;-0.0252;0.06999999999999984;7.795639590174474;8.19359864933919
-1.008;-0.6000000000000001;-0.008400000000000019;-0.20999999999999996;3.6046849424416445;0.0
-1.008;-0.6000000000000001;-0.008400000000000019;-0.06999999999999984;7.864088631182321;8.024888807481782
-1.008;-0.6000000000000001;-0.008400000000000019;0.06999999999999984;8.567051083532636;8.256450284431677
-1.008;-0.6000000000000001;-0.008400000000000019;0.20999999999999996;5.879032802030237;1.7227935144241036
-1.008;-0.6000000000000001;-0.008400000000000019;0.3500000000000001;0.2;0.0
-1.008;-0.6000000000000001;0.008399999999999963;-0.06999999999999984;6.634371763644394;2.409771756784121
-1.008;-0.6000000000000001;0.008399999999999963;0.06999999999999984;7.309777744786717;7.992522900166399
-1.008;-0.6000000000000001;0.008399999999999963;0.20999999999999996;5.509075244884094;1.8043300779957754
-1.008;-0.6000000000000001;0.0252;-0.06999999999999984;0.25952058521684246;0.0
-1.008;-0.6000000000000001;0.0252;0.06999999999999984;5.177863100149138;0.0
-1.008;-0.6000000000000001;0.0252;0.20999999999999996;5.546890028693204;0.0
-1.008;-0.6000000000000001;0.0252;0.3500000000000001;0.5271911229731117;0.0
-1.008;-0.6000000000000001;0.04199999999999998;0.06999999999999984;1.6432612072489108;0.0
-1.008;-0.6000000000000001;0.04199999999999998;0.20999999999999996;1.9407042120950386;0.0
-1.008;-0.6000000000000001;0.04199999999999998;0.3500000000000001;1.0631304999214595;0.0
-1.008;-0.6000000000000001;0.05879999999999996;0.20999999999999996;0.3242045177874995;0.0
-1.008;-0.6000000000000001;0.07559999999999995;0.20999999999999996;0.2;0.0
-1.008;-0.52;-0.09239999999999998;0.06999999999999984;0.2;0.0
-1.008;-0.52;-0.0756;-0.20999999999999996;0.6294531075467691;0.0
-1.008;-0.52;-0.0756;-0.06999999999999984;1.5352454941816087;0.0
-1.008;-0.52;-0.0756;0.06999999999999984;0.2;0.0
-1.008;-0.52;-0.05880000000000002;-0.20999999999999996;0.7382496699080777;0.0
-1.008;-0.52;-0.05880000000000002;-0.06999999999999984;4.937349463006889;0.5296650019687731
-1.008;-0.52;-0.05880000000000002;0.06999999999999984;1.3066740907437093;0.0
-1.008;-0.52;-0.04200000000000004;-0.20999999999999996;3.5015272197972083;0.0
-1.008;-0.52;-0.04200000000000004;-0.06999999999999984;7.2086213277814535;3.413284001394425
-1.008;-0.52;-0.04200000000000004;0.06999999999999984;7.812392872414993;3.692212159650684
-1.008;-0.52;-0.0252;-0.20999999999999996;6.3041642936838755;1.7476473863644273
-1.008;-0.52;-0.0252;-0.06999999999999984;8.019336491464056;7.246718415892765
-1.008;-0.52;-0.0252;0.06999999999999984;8.0484033715717;8.326068154155918
-1.008;-0.52;-0.008400000000000019;-0.20999999999999996;6.514776314003737;1.4500467416267266
-1.008;-0.52;-0.008400000000000019;-0.06999999999999984;7.240551299326507;8.15130302791253
-1.008;-0.52;-0.008400000000000019;0.06999999999999984;8.152792399325008;8.59022413247466
-1.008;-0.52;-0.008400000000000019;0.20999999999999996;0.2;0.0
-1.008;-0.52;0.008399999999999963;-0.06999999999999984;6.481619750007247;4.800973607977705
-1.008;-0.52;0.008399999999999963;0.06999999999999984;6.3059908782590055;8.347975997787342
-1.008;-0.52;0.008399999999999963;0.20999999999999996;1.3137594452923547;0.0
-1.008;-0.52;0.0252;-0.06999999999999984;0.4478532914833928;0.0
-1.008;-0.52;0.0252;0.06999999999999984;2.959150133965799;0.0
-1.008;-0.52;0.0252;0.20999999999999996;3.374346956759759;0.0
-1.008;-0.52;0.04199999999999998;0.06999999999999984;0.3542388611010523;0.0
-1.008;-0.52;0.04199999999999998;0.20999999999999996;0.997439496555526;0.0
-1.008;-0.52;0.05879999999999996;0.06999999999999984;0.0;1.0367218523282018
-1.008;-0.52;0.05879999999999996;0.20999999999999996;0.2;0.0
-1.008;-0.52;0.07559999999999995;0.06999999999999984;0.8532928815005143;0.0
-1.008;-0.43999999999999995;-0.0252;-0.3500000000000001;2.930981569741944;0.0
-1.008;-0.43999999999999995;-0.0252;-0.20999999999999996;5.743896272806934;0.0
-1.008;-0.43999999999999995;-0.008400000000000019;-0.3500000000000001;2.7802663168563893;0.0
-1.008;-0.43999999999999995;-0.008400000000000019;-0.20999999999999996;8.508098489055204;5.324581733376268
-1.008;-0.43999999999999995;-0.008400000000000019;-0.06999999999999984;1.4674575625392885;0.0
-1.008;-0.43999999999999995;0.008399999999999963;-0.3500000000000001;1.4546253491070538;0.0
-1.008;-0.43999999999999995;0.008399999999999963;-0.20999999999999996;8.046758539336382;1.7071272263681103
-1.008;-0.43999999999999995;0.008399999999999963;-0.06999999999999984;4.587055616444951;0.0
-1.008;-0.43999999999999995;0.0252;-0.20999999999999996;1.2042919129989151;0.0
-1.008;-0.43999999999999995;0.0252;-0.06999999999999984;2.8175927979001685;0.0
-1.008;-0.3600000000000001;-0.09239999999999998;-0.20999999999999996;0.2;0.0
-1.008;-0.3600000000000001;-0.0756;-0.4900000000000002;0.488;0.0
-1.008;-0.3600000000000001;-0.0756;-0.3500000000000001;0.29110880000000006;0.0
-1.008;-0.3600000000000001;-0.05880000000000002;-0.4900000000000002;0.42479999999999996;0.0
-1.008;-0.3600000000000001;-0.05880000000000002;-0.3500000000000001;4.374792623966239;0.46396800000000005
-1.008;-0.3600000000000001;-0.05880000000000002;-0.20999999999999996;1.298496394566137;0.0
-1.008;-0.3600000000000001;-0.04200000000000004;-0.4900000000000002;1.5082703258626753;0.0
-1.008;-0.3600000000000001;-0.04200000000000004;-0.3500000000000001;6.36644613165255;2.756540322545233
-1.008;-0.3600000000000001;-0.04200000000000004;-0.20999999999999996;6.507846157021961;0.8487562491565405
-1.008;-0.3600000000000001;-0.04200000000000004;-0.06999999999999984;0.2;0.0
-1.008;-0.3600000000000001;-0.0252;-0.4900000000000002;5.338094234524173;0.3340978696662874
-1.008;-0.3600000000000001;-0.0252;-0.3500000000000001;7.933181298438173;5.437682916376621
-1.008;-0.3600000000000001;-0.0252;-0.20999999999999996;8.271547301358249;7.051575757234359
-1.008;-0.3600000000000001;-0.008400000000000019;-0.4900000000000002;3.478086281472069;0.2
-1.008;-0.3600000000000001;-0.008400000000000019;-0.3500000000000001;7.90316176847851;6.4146190818978726
-1.008;-0.3600000000000001;-0.008400000000000019;-0.20999999999999996;8.36563610214292;7.810194811766638
-1.008;-0.3600000000000001;-0.008400000000000019;-0.06999999999999984;5.09522401266597;1.1446514995888208
-1.008;-0.3600000000000001;0.008399999999999963;-0.3500000000000001;8.08725457822175;0.7719170548764673
-1.008;-0.3600000000000001;0.008399999999999963;-0.20999999999999996;8.48320615823147;7.425534768044864
-1.008;-0.3600000000000001;0.008399999999999963;-0.06999999999999984;0.0;5.103683118851439
-1.008;-0.3600000000000001;0.0252;-0.20999999999999996;1.5575822788253886;5.183222937499115
-1.008;-0.3600000000000001;0.0252;-0.06999999999999984;1.0913414461811874;0.0
-1.008;-0.3600000000000001;0.05879999999999996;-0.20999999999999996;0.9162529306457896;0.0
-1.008;-0.28;-0.0252;-0.3500000000000001;6.510589200271422;0.0
-1.008;-0.28;-0.0252;-0.20999999999999996;1.5780716061296216;0.0
-1.008;-0.28;-0.008400000000000019;-0.3500000000000001;7.792881638593956;0.0
-1.008;-0.19999999999999996;-0.05880000000000002;-0.77;0.42480000000000007;0.0
-1.008;-0.19999999999999996;-0.05880000000000002;-0.6299999999999999;0.54704;0.0
-1.008;-0.19999999999999996;-0.05880000000000002;-0.4900000000000002;0.6071616887773807;0.0
-1.008;-0.19999999999999996;-0.04200000000000004;-0.6299999999999999;4.215897013274633;0.0
-1.008;-0.19999999999999996;-0.04200000000000004;-0.4900000000000002;4.4373531886064175;0.0
-1.008;-0.19999999999999996;-0.0252;-0.77;0.9402324480908223;0.236
-1.008;-0.19999999999999996;-0.0252;-0.6299999999999999;7.4597107110796905;0.6264
-1.008;-0.19999999999999996;-0.0252;-0.4900000000000002;8.42350674549609;0.7397262466568468
-1.008;-0.19999999999999996;-0.008400000000000019;-0.6299999999999999;7.379649429545824;0.2
-1.008;-0.19999999999999996;-0.008400000000000019;-0.4900000000000002;8.01807987630108;1.1748955491934094
-1.008;-0.19999999999999996;-0.008400000000000019;-0.3500000000000001;2.408009142190901;0.0
-1.008;-0.19999999999999996;0.008399999999999963;-0.6299999999999999;1.5289628292398498;0.0
-1.008;-0.19999999999999996;0.008399999999999963;-0.4900000000000002;8.406331026422265;0.564627349996997
-1.008;-0.19999999999999996;0.008399999999999963;-0.3500000000000001;5.483562024304694;0.0
-1.008;-0.1200000000000001;-0.0756;-0.4900000000000002;0.2;0.0
-1.008;-0.1200000000000001;-0.05880000000000002;-0.6299999999999999;1.081333811611708;0.0
-1.008;-0.1200000000000001;-0.04200000000000004;-0.77;0.24248;0.0
-1.008;-0.1200000000000001;-0.04200000000000004;-0.6299999999999999;3.4854561651072657;0.0
-1.008;-0.1200000000000001;-0.04200000000000004;-0.4900000000000002;0.780686136469472;0.0
-1.008;-0.1200000000000001;-0.0252;-0.77;0.3751150448027535;0.0
-1.008;-0.1200000000000001;-0.0252;-0.6299999999999999;6.396367788175595;0.0
-1.008;-0.1200000000000001;-0.0252;-0.4900000000000002;7.557090219994979;0.2
-1.008;-0.1200000000000001;-0.008400000000000019;-0.6299999999999999;5.470807751976253;0.0
-1.008;-0.1200000000000001;-0.008400000000000019;-0.4900000000000002;8.179335039774854;0.39491712
-1.008;-0.1200000000000001;0.008399999999999963;-0.4900000000000002;2.6515690878794422;0.0
-1.008;-0.1200000000000001;0.008399999999999963;-0.3500000000000001;1.2405119897339847;0.0
-1.008;-0.040000000000000036;-0.04200000000000004;-0.77;0.2;0.0
-1.008;-0.040000000000000036;-0.0252;-0.77;0.48634516877795325;0.0
-1.008;-0.040000000000000036;-0.008400000000000019;-0.77;3.28393811708802;0.0
-1.008;0.040000000000000036;-0.05880000000000002;-0.77;0.2;0.0
-1.008;0.040000000000000036;-0.04200000000000004;-1.0499999999999998;0.396;0.0
-1.008;0.040000000000000036;-0.04200000000000004;-0.9100000000000001;0.2;0.0
-1.008;0.040000000000000036;-0.04200000000000004;-0.77;0.236;0.0
-1.008;0.040000000000000036;-0.0252;-1.0499999999999998;0.5987905209614682;0.0
-1.008;0.040000000000000036;-0.0252;-0.9100000000000001;1.110665841359597;0.0
-1.008;0.040000000000000036;-0.0252;-0.77;2.069881855197408;0.2
-1.008;0.040000000000000036;-0.008400000000000019;-0.77;2.436373566990742;0.0
-1.008;0.20000000000000018;-0.04200000000000004;-1.0499999999999998;0.2;0.0
-0.9120000000000001;-3.0;0.17640000000000006;3.29;0.2;0.0
-0.9120000000000001;-3.0;0.17640000000000006;3.4299999999999997;0.2;0.0
-0.9120000000000001;-3.0;0.24359999999999998;3.5700000000000003;0.0;0.0
-0.9120000000000001;-2.92;0.09239999999999998;3.01;0.0;0.0
-0.9120000000000001;-2.92;0.19319999999999998;3.4299999999999997;0.2;0.0
-0.9120000000000001;-2.92;0.2603999999999999;3.5700000000000003;0.0;0.0
-0.9120000000000001;-2.84;0.15960000000000002;3.01;0.2;0.0
-0.9120000000000001;-2.84;0.17640000000000006;3.29;0.2;0.0
-0.9120000000000001;-2.84;0.19319999999999998;3.29;0.2;0.0
-0.9120000000000001;-2.84;0.21000000000000002;3.4299999999999997;0.0;0.0
-0.9120000000000001;-2.84;0.22679999999999995;3.29;0.0;0.0
-0.9120000000000001;-2.84;0.22679999999999995;3.4299999999999997;0.0;0.0
-0.9120000000000001;-2.84;0.24359999999999998;3.29;0.0;0.0
-0.9120000000000001;-2.84;0.24359999999999998;3.5700000000000003;0.0;0.0
-0.9120000000000001;-2.76;0.04199999999999998;2.7300000000000004;0.2;0.0
-0.9120000000000001;-2.76;0.10919999999999991;2.87;0.36000000000000004;0.0
-0.9120000000000001;-2.76;0.12600000000000006;3.1500000000000004;0.2;0.0
-0.9120000000000001;-2.76;0.17640000000000006;3.1500000000000004;0.2;0.0
-0.9120000000000001;-2.76;0.19319999999999998;3.1500000000000004;0.2;0.0
-0.9120000000000001;-2.76;0.22679999999999995;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.76;0.22679999999999995;3.4299999999999997;0.0;0.0
-0.9120000000000001;-2.76;0.2603999999999999;3.4299999999999997;0.0;0.0
-0.9120000000000001;-2.76;0.2603999999999999;3.5700000000000003;0.0;0.0
-0.9120000000000001;-2.76;0.27720000000000006;3.5700000000000003;0.0;0.0
-0.9120000000000001;-2.68;0.15960000000000002;3.01;0.2;0.0
-0.9120000000000001;-2.68;0.19319999999999998;3.1500000000000004;0.2;0.0
-0.9120000000000001;-2.68;0.21000000000000002;3.1500000000000004;0.2;0.0
-0.9120000000000001;-2.68;0.22679999999999995;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.68;0.22679999999999995;3.29;0.0;0.0
-0.9120000000000001;-2.68;0.24359999999999998;3.01;0.0;0.0
-0.9120000000000001;-2.68;0.24359999999999998;3.29;0.0;0.0
-0.9120000000000001;-2.68;0.2603999999999999;3.29;0.0;0.0
-0.9120000000000001;-2.68;0.2603999999999999;3.4299999999999997;0.0;0.0
-0.9120000000000001;-2.6;0.0252;2.45;0.2;0.0
-0.9120000000000001;-2.6;0.04199999999999998;2.45;0.2;0.0
-0.9120000000000001;-2.6;0.05879999999999996;2.45;0.2;0.0
-0.9120000000000001;-2.6;0.05879999999999996;2.59;0.2;0.0
-0.9120000000000001;-2.6;0.07559999999999995;2.59;0.36000000000000004;0.0
-0.9120000000000001;-2.6;0.09239999999999998;2.45;0.276464;0.0
-0.9120000000000001;-2.6;0.09239999999999998;2.59;0.2;0.0
-0.9120000000000001;-2.6;0.09239999999999998;2.7300000000000004;0.0;0.524
-0.9120000000000001;-2.6;0.10919999999999991;2.7300000000000004;0.0;0.36000000000000004
-0.9120000000000001;-2.6;0.10919999999999991;2.87;0.2;0.0
-0.9120000000000001;-2.6;0.12600000000000006;2.7300000000000004;0.5168;0.0
-0.9120000000000001;-2.6;0.12600000000000006;2.87;0.6552;0.0
-0.9120000000000001;-2.6;0.14279999999999998;2.7300000000000004;0.28784000000000004;0.0
-0.9120000000000001;-2.6;0.14279999999999998;2.87;0.0;0.2
-0.9120000000000001;-2.6;0.14279999999999998;3.01;0.2;0.0
-0.9120000000000001;-2.6;0.15960000000000002;2.87;0.42480000000000007;0.0
-0.9120000000000001;-2.6;0.15960000000000002;3.01;0.760896;0.0
-0.9120000000000001;-2.6;0.17640000000000006;3.01;0.67232;0.0
-0.9120000000000001;-2.6;0.17640000000000006;3.1500000000000004;0.36000000000000004;0.0
-0.9120000000000001;-2.6;0.19319999999999998;3.1500000000000004;0.67232;0.0
-0.9120000000000001;-2.6;0.21000000000000002;3.1500000000000004;0.67232;0.0
-0.9120000000000001;-2.6;0.21000000000000002;3.29;0.2;0.0
-0.9120000000000001;-2.6;0.22679999999999995;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.6;0.22679999999999995;3.29;0.0;0.0
-0.9120000000000001;-2.6;0.24359999999999998;3.01;0.0;0.0
-0.9120000000000001;-2.6;0.24359999999999998;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.6;0.24359999999999998;3.29;0.0;0.0
-0.9120000000000001;-2.6;0.24359999999999998;3.4299999999999997;0.0;0.0
-0.9120000000000001;-2.6;0.2603999999999999;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.6;0.2603999999999999;3.29;0.0;0.0
-0.9120000000000001;-2.6;0.2603999999999999;3.4299999999999997;0.0;0.0
-0.9120000000000001;-2.6;0.27720000000000006;3.4299999999999997;0.0;0.0
-0.9120000000000001;-2.52;0.15960000000000002;2.7300000000000004;0.2;0.0
-0.9120000000000001;-2.52;0.17640000000000006;2.87;0.2;0.0
-0.9120000000000001;-2.44;0.008399999999999963;2.17;0.2;0.0
-0.9120000000000001;-2.44;0.04199999999999998;2.17;0.2;0.0
-0.9120000000000001;-2.44;0.05879999999999996;2.45;0.36000000000000004;0.0
-0.9120000000000001;-2.44;0.07559999999999995;2.3099999999999996;0.24248;0.0
-0.9120000000000001;-2.44;0.07559999999999995;2.45;0.2;0.0
-0.9120000000000001;-2.44;0.07559999999999995;2.59;0.9976512245760001;0.0
-0.9120000000000001;-2.44;0.09239999999999998;2.45;0.43128000000000005;0.0
-0.9120000000000001;-2.44;0.09239999999999998;2.59;0.38880000000000003;0.0
-0.9120000000000001;-2.44;0.10919999999999991;2.59;0.396;0.0
-0.9120000000000001;-2.44;0.10919999999999991;2.7300000000000004;0.8252101177344001;0.0
-0.9120000000000001;-2.44;0.12600000000000006;2.7300000000000004;0.342251264;0.0
-0.9120000000000001;-2.44;0.14279999999999998;2.7300000000000004;0.9585344;0.0
-0.9120000000000001;-2.44;0.14279999999999998;2.87;0.9852595199999999;0.0
-0.9120000000000001;-2.44;0.15960000000000002;2.7300000000000004;0.9759799111680001;0.0
-0.9120000000000001;-2.44;0.15960000000000002;2.87;1.108702725718016;0.2
-0.9120000000000001;-2.44;0.17640000000000006;2.45;0.2;0.0
-0.9120000000000001;-2.44;0.17640000000000006;2.87;0.9907766279631451;0.2
-0.9120000000000001;-2.44;0.17640000000000006;3.01;0.67232;0.2
-0.9120000000000001;-2.44;0.19319999999999998;2.87;0.9450244186112;0.2
-0.9120000000000001;-2.44;0.19319999999999998;3.01;0.9969776854509634;0.5904
-0.9120000000000001;-2.44;0.19319999999999998;3.1500000000000004;0.2;0.0
-0.9120000000000001;-2.44;0.21000000000000002;2.87;0.7378560000000001;0.0
-0.9120000000000001;-2.44;0.21000000000000002;3.01;0.9718525023289344;0.2
-0.9120000000000001;-2.44;0.21000000000000002;3.1500000000000004;0.2;0.0
-0.9120000000000001;-2.44;0.22679999999999995;2.87;0.0;0.0
-0.9120000000000001;-2.44;0.22679999999999995;3.01;0.0;0.0
-0.9120000000000001;-2.44;0.22679999999999995;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.44;0.24359999999999998;2.87;0.0;0.0
-0.9120000000000001;-2.44;0.24359999999999998;3.01;0.0;0.0
-0.9120000000000001;-2.44;0.24359999999999998;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.44;0.24359999999999998;3.29;0.0;0.0
-0.9120000000000001;-2.44;0.2603999999999999;3.01;0.0;0.0
-0.9120000000000001;-2.44;0.2603999999999999;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.44;0.2603999999999999;3.29;0.0;0.0
-0.9120000000000001;-2.36;-0.008400000000000019;2.3099999999999996;0.2;0.0
-0.9120000000000001;-2.36;0.008399999999999963;2.17;0.2;0.0
-0.9120000000000001;-2.36;0.008399999999999963;2.3099999999999996;0.396;0.0
-0.9120000000000001;-2.36;0.0252;2.3099999999999996;0.2;0.0
-0.9120000000000001;-2.36;0.04199999999999998;2.17;0.38880000000000003;0.0
-0.9120000000000001;-2.36;0.04199999999999998;2.3099999999999996;0.38880000000000003;0.0
-0.9120000000000001;-2.36;0.04199999999999998;2.45;0.4536;0.0
-0.9120000000000001;-2.36;0.05879999999999996;2.3099999999999996;0.2;0.0
-0.9120000000000001;-2.36;0.07559999999999995;2.45;0.43128000000000005;0.0
-0.9120000000000001;-2.36;0.07559999999999995;2.59;0.8811578880000002;0.0
-0.9120000000000001;-2.36;0.09239999999999998;2.45;0.2;0.0
-0.9120000000000001;-2.36;0.09239999999999998;2.59;0.6341600000000001;0.0
-0.9120000000000001;-2.36;0.10919999999999991;2.45;0.2;0.0
-0.9120000000000001;-2.36;0.10919999999999991;2.59;0.5988800000000001;0.0
-0.9120000000000001;-2.36;0.10919999999999991;2.7300000000000004;0.33281408;0.0
-0.9120000000000001;-2.36;0.12600000000000006;2.3099999999999996;0.0;0.236
-0.9120000000000001;-2.36;0.12600000000000006;2.7300000000000004;1.4970674542215168;0.36000000000000004
-0.9120000000000001;-2.36;0.14279999999999998;2.59;0.26480000000000004;0.0
-0.9120000000000001;-2.36;0.14279999999999998;2.7300000000000004;0.536544;0.0
-0.9120000000000001;-2.36;0.14279999999999998;2.87;0.44784;0.0
-0.9120000000000001;-2.36;0.15960000000000002;2.59;0.396;0.0
-0.9120000000000001;-2.36;0.15960000000000002;2.7300000000000004;0.7832829440000001;0.0
-0.9120000000000001;-2.36;0.15960000000000002;2.87;0.5904;0.0
-0.9120000000000001;-2.36;0.15960000000000002;3.01;0.2;0.0
-0.9120000000000001;-2.36;0.17640000000000006;2.7300000000000004;0.36000000000000004;0.0
-0.9120000000000001;-2.36;0.17640000000000006;2.87;0.0;0.67232
-0.9120000000000001;-2.36;0.19319999999999998;2.87;0.5904;0.2
-0.9120000000000001;-2.36;0.19319999999999998;3.01;0.2;0.0
-0.9120000000000001;-2.36;0.21000000000000002;2.87;0.2;0.0
-0.9120000000000001;-2.36;0.21000000000000002;3.01;0.67232;0.0
-0.9120000000000001;-2.36;0.21000000000000002;3.1500000000000004;0.2;0.0
-0.9120000000000001;-2.36;0.22679999999999995;3.01;0.0;0.0
-0.9120000000000001;-2.36;0.22679999999999995;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.36;0.24359999999999998;3.01;0.0;0.0
-0.9120000000000001;-2.36;0.24359999999999998;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.36;0.2603999999999999;3.01;0.0;0.0
-0.9120000000000001;-2.36;0.2603999999999999;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.36;0.2603999999999999;3.29;0.0;0.0
-0.9120000000000001;-2.2800000000000002;0.0252;2.3099999999999996;0.2602517888;0.0
-0.9120000000000001;-2.2800000000000002;0.05879999999999996;2.3099999999999996;0.26480000000000004;0.0
-0.9120000000000001;-2.2800000000000002;0.07559999999999995;2.45;0.40248;0.0
-0.9120000000000001;-2.2800000000000002;0.09239999999999998;2.3099999999999996;0.35609024;0.0
-0.9120000000000001;-2.2800000000000002;0.09239999999999998;2.45;0.2806112;0.0
-0.9120000000000001;-2.2800000000000002;0.09239999999999998;2.59;0.2;0.0
-0.9120000000000001;-2.2800000000000002;0.10919999999999991;2.45;0.236;0.5501669426015275
-0.9120000000000001;-2.2800000000000002;0.10919999999999991;2.59;0.84544342401024;0.0
-0.9120000000000001;-2.2800000000000002;0.12600000000000006;2.59;1.4274453880320088;0.0
-0.9120000000000001;-2.2800000000000002;0.14279999999999998;2.59;1.6476674504344493;0.0
-0.9120000000000001;-2.2800000000000002;0.14279999999999998;2.7300000000000004;0.3210176;0.0
-0.9120000000000001;-2.2800000000000002;0.15960000000000002;2.59;1.780393836609964;0.0
-0.9120000000000001;-2.2800000000000002;0.15960000000000002;2.7300000000000004;1.0660035785254502;0.2
-0.9120000000000001;-2.2800000000000002;0.15960000000000002;2.87;0.236;0.0
-0.9120000000000001;-2.2800000000000002;0.17640000000000006;2.59;0.5904;0.0
-0.9120000000000001;-2.2800000000000002;0.17640000000000006;2.7300000000000004;0.9998670772004215;0.2
-0.9120000000000001;-2.2800000000000002;0.17640000000000006;2.87;0.9969776854509634;0.0
-0.9120000000000001;-2.2800000000000002;0.19319999999999998;2.7300000000000004;0.9962221068137043;0.36000000000000004
-0.9120000000000001;-2.2800000000000002;0.19319999999999998;2.87;0.9999996786123911;0.5904
-0.9120000000000001;-2.2800000000000002;0.21000000000000002;2.59;0.0;0.0
-0.9120000000000001;-2.2800000000000002;0.21000000000000002;2.7300000000000004;0.7378560000000001;0.0
-0.9120000000000001;-2.2800000000000002;0.21000000000000002;2.87;0.9998936617603371;0.36000000000000004
-0.9120000000000001;-2.2800000000000002;0.21000000000000002;3.01;0.488;0.0
-0.9120000000000001;-2.2800000000000002;0.22679999999999995;2.59;0.0;0.0
-0.9120000000000001;-2.2800000000000002;0.22679999999999995;2.87;0.0;0.0
-0.9120000000000001;-2.2800000000000002;0.22679999999999995;3.01;0.0;0.0
-0.9120000000000001;-2.2800000000000002;0.24359999999999998;2.7300000000000004;0.0;0.0
-0.9120000000000001;-2.2800000000000002;0.24359999999999998;2.87;0.0;0.0
-0.9120000000000001;-2.2800000000000002;0.24359999999999998;3.01;0.0;0.0
-0.9120000000000001;-2.2800000000000002;0.24359999999999998;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.2800000000000002;0.2603999999999999;2.7300000000000004;0.0;0.0
-0.9120000000000001;-2.2800000000000002;0.2603999999999999;2.87;0.0;0.0
-0.9120000000000001;-2.2800000000000002;0.2603999999999999;3.01;0.0;0.0
-0.9120000000000001;-2.2800000000000002;0.2603999999999999;3.1500000000000004;0.0;0.0
-0.9120000000000001;-2.2;-0.04200000000000004;2.0300000000000002;0.2;0.2
